nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_1_x,left_pinky_1_y,left_pinky_1_z,right_pinky_1_x,right_pinky_1_y,right_pinky_1_z,left_index_1_x,left_index_1_y,left_index_1_z,right_index_1_x,right_index_1_y,right_index_1_z,left_thumb_2_x,left_thumb_2_y,left_thumb_2_z,right_thumb_2_x,right_thumb_2_y,right_thumb_2_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z
0.1927804946899414,-0.5547073483467102,-0.07536140829324722,0.18629306554794312,-0.6007909178733826,-0.06442658603191376,0.18658071756362915,-0.6007798314094543,-0.06370735913515091,0.18658529222011566,-0.6015024781227112,-0.06381464749574661,0.1830899864435196,-0.5952396988868713,-0.0972452312707901,0.1838349997997284,-0.5962538123130798,-0.09793286770582199,0.18368160724639893,-0.5973637700080872,-0.09734435379505157,0.08942936360836029,-0.6446651816368103,0.00797338131815195,0.07281623780727386,-0.6261734366416931,-0.15125569701194763,0.14985565841197968,-0.5518384575843811,-0.046429455280303955,0.1447264552116394,-0.5462390780448914,-0.09062875062227249,0.029734216630458832,-0.4715154767036438,0.1183089166879654,-0.020411599427461624,-0.48059558868408203,-0.2232164442539215,0.0055167656391859055,-0.22763030230998993,0.1303948163986206,-0.05618581920862198,-0.22041641175746918,-0.26697829365730286,0.05238603428006172,0.0031460088212043047,0.08414039760828018,-0.04855969920754433,0.014900214970111847,-0.27829453349113464,0.05948843061923981,0.07262787222862244,0.09313119947910309,-0.05470971018075943,0.07962604612112045,-0.31359195709228516,0.07380945235490799,0.08905526995658875,0.06618258357048035,-0.02758615091443062,0.0893079936504364,-0.302313894033432,0.05665845423936844,0.023571070283651352,0.06989511847496033,-0.038003794848918915,0.03495374694466591,-0.2748701274394989,0.017727956175804138,0.008006020449101925,0.09974980354309082,-0.01807027868926525,-0.008474301546812057,-0.09849825501441956,-0.09064881503582001,0.3811146020889282,0.13346458971500397,-0.022225849330425262,0.36267536878585815,-0.04486195743083954,-0.16447293758392334,0.7305156588554382,0.222023606300354,-0.09588246047496796,0.7062108516693115,0.0280650295317173,-0.16398555040359497,0.7744805216789246,0.2213861346244812,-0.10450935363769531,0.7486611604690552,0.02845633216202259,-0.052788957953453064,0.8287220001220703,0.1639024168252945,-0.0062165409326553345,0.8236272931098938,-0.051941461861133575
0.1927369087934494,-0.5598164200782776,-0.07281307131052017,0.18600334227085114,-0.6050119996070862,-0.06192583218216896,0.18628299236297607,-0.6050291061401367,-0.06122945249080658,0.18624790012836456,-0.6057458519935608,-0.061284780502319336,0.1829475313425064,-0.6000605225563049,-0.09416026622056961,0.1836840808391571,-0.6011250615119934,-0.09481068700551987,0.18349653482437134,-0.6022309064865112,-0.09431196004152298,0.08894344419240952,-0.6448455452919006,0.009023144841194153,0.07270100712776184,-0.6277250051498413,-0.14870139956474304,0.1498323678970337,-0.5547966957092285,-0.04468277841806412,0.14472660422325134,-0.5497627258300781,-0.08825301378965378,0.033974193036556244,-0.47190484404563904,0.11795075237751007,-0.024925963953137398,-0.48140668869018555,-0.2181309163570404,0.009233914315700531,-0.22544847428798676,0.13034072518348694,-0.058066483587026596,-0.22231291234493256,-0.2596742808818817,0.05782386288046837,0.0035531374160200357,0.08083420991897583,-0.045991841703653336,0.011940042488276958,-0.27175047993659973,0.06914430856704712,0.07542982697486877,0.087168850004673,-0.046704672276973724,0.07936857640743256,-0.304230272769928,0.08453992754220963,0.08969125896692276,0.06118956580758095,-0.015545529313385487,0.08821868896484375,-0.2977117598056793,0.06287924200296402,0.02378619648516178,0.06676977872848511,-0.03350548818707466,0.031935498118400574,-0.26960092782974243,0.022233106195926666,0.00765391206368804,0.09924865514039993,-0.02263513021171093,-0.008142300881445408,-0.09793402999639511,-0.08451206237077713,0.38316595554351807,0.13321807980537415,-0.027780892327427864,0.365532785654068,-0.0457877591252327,-0.16396498680114746,0.7296465635299683,0.2100202888250351,-0.09628932178020477,0.7119180560112,0.023545995354652405,-0.16383425891399384,0.7730475068092346,0.20732252299785614,-0.10463009029626846,0.7549254298210144,0.02290939912199974,-0.05293333902955055,0.8221359848976135,0.14786396920681,-0.002981129102408886,0.8139981627464294,-0.0681682825088501
0.1928846389055252,-0.5604027509689331,-0.07163769751787186,0.1861238330602646,-0.6054263114929199,-0.06073717772960663,0.1863974928855896,-0.6054500937461853,-0.06005169078707695,0.18634386360645294,-0.606162965297699,-0.060085054486989975,0.183158278465271,-0.6006535291671753,-0.0927310362458229,0.1838865429162979,-0.6017296314239502,-0.09336547553539276,0.18366850912570953,-0.6028336882591248,-0.09290876984596252,0.08904527127742767,-0.6447660326957703,0.009574455209076405,0.072940893471241,-0.6280802488327026,-0.1475437879562378,0.14995411038398743,-0.555134117603302,-0.043854061514139175,0.1448928266763687,-0.550287663936615,-0.08717434108257294,0.03707075119018555,-0.47213858366012573,0.11755042523145676,-0.02697785012423992,-0.4816724956035614,-0.21571391820907593,0.01438580360263586,-0.22368541359901428,0.13013139367103577,-0.05808230862021446,-0.22246426343917847,-0.25588828325271606,0.06471888720989227,0.004737821873277426,0.07895443588495255,-0.04180283844470978,0.011395188979804516,-0.26796069741249084,0.07834476977586746,0.07866065949201584,0.08452840894460678,-0.039524272084236145,0.07940316945314407,-0.2991865575313568,0.09417136758565903,0.09121962636709213,0.05892416834831238,-0.007028024643659592,0.08801773935556412,-0.2945626676082611,0.07021240144968033,0.024731997400522232,0.06503158062696457,-0.028149191290140152,0.03127772733569145,-0.2663499414920807,0.02479405887424946,0.007310471963137388,0.09884053468704224,-0.02522532269358635,-0.007815259508788586,-0.09748315066099167,-0.08004698902368546,0.38467738032341003,0.13290350139141083,-0.02978339232504368,0.367676705121994,-0.0462690070271492,-0.1630730926990509,0.7293293476104736,0.20394916832447052,-0.09547071903944016,0.7160977125167847,0.02110959216952324,-0.16342832148075104,0.7724978923797607,0.20058579742908478,-0.10325288027524948,0.7594478726387024,0.020050015300512314,-0.053103577345609665,0.8203197121620178,0.1401205062866211,0.0024281288497149944,0.8108811974525452,-0.07445809245109558
0.19292323291301727,-0.5604144930839539,-0.07158011943101883,0.18615590035915375,-0.6053988337516785,-0.060681264847517014,0.18642657995224,-0.6054237484931946,-0.05999738723039627,0.186365008354187,-0.6061357855796814,-0.06002629175782204,0.18325398862361908,-0.6006542444229126,-0.09263350814580917,0.1839781254529953,-0.6017331480979919,-0.09326457232236862,0.18374302983283997,-0.602836549282074,-0.09281310439109802,0.08908815681934357,-0.6442965269088745,0.009510052390396595,0.07314948737621307,-0.6280829310417175,-0.14754967391490936,0.14998020231723785,-0.5551291108131409,-0.04385581985116005,0.14495444297790527,-0.5503219366073608,-0.0871538519859314,0.03860614076256752,-0.4722133278846741,0.11603903025388718,-0.0285701435059309,-0.48170554637908936,-0.2154724895954132,0.015823693946003914,-0.22145889699459076,0.12931351363658905,-0.058562181890010834,-0.2224670797586441,-0.25492480397224426,0.06768626719713211,0.007316989358514547,0.07627986371517181,-0.04107634350657463,0.0110463323071599,-0.2660999894142151,0.08291508257389069,0.08322609961032867,0.08106430619955063,-0.037811681628227234,0.07950109243392944,-0.29670795798301697,0.09903375059366226,0.0949535146355629,0.05572771653532982,-0.00504113407805562,0.08794113248586655,-0.29322031140327454,0.07351338863372803,0.027342578396201134,0.06242222338914871,-0.02709231898188591,0.030874237418174744,-0.26483482122421265,0.026531187817454338,0.006998579483479261,0.09862609952688217,-0.026971597224473953,-0.007514986675232649,-0.09724502265453339,-0.07764467597007751,0.3860287666320801,0.1328517496585846,-0.034825269132852554,0.36919376254081726,-0.046635814011096954,-0.16184334456920624,0.7289849519729614,0.20165124535560608,-0.09822524338960648,0.7183123230934143,0.020101159811019897,-0.16265574097633362,0.7718719244003296,0.19806154072284698,-0.10588664561510086,0.7616972923278809,0.018916141241788864,-0.05310193449258804,0.8187848925590515,0.13772915303707123,0.0011330366833135486,0.8093950152397156,-0.07640502601861954
0.193075031042099,-0.5603524446487427,-0.07374794781208038,0.18636548519134521,-0.6053342819213867,-0.06313452869653702,0.18662932515144348,-0.6053630113601685,-0.06245381385087967,0.18654972314834595,-0.6060757040977478,-0.062446944415569305,0.18359854817390442,-0.6006054282188416,-0.09493635594844818,0.1843133419752121,-0.6016822457313538,-0.09556407481431961,0.18405479192733765,-0.6027856469154358,-0.09509433805942535,0.08940600603818893,-0.6435765027999878,0.005663780961185694,0.07393687218427658,-0.6279802322387695,-0.15079714357852936,0.15009018778800964,-0.5550903081893921,-0.046488210558891296,0.14515918493270874,-0.5502955913543701,-0.08962372690439224,0.03993607312440872,-0.4725373685359955,0.11108670383691788,-0.029390180483460426,-0.481705904006958,-0.21709191799163818,0.015578257851302624,-0.21993379294872284,0.12703554332256317,-0.05859198793768883,-0.22226539254188538,-0.2551939785480499,0.06713137030601501,0.008415710180997849,0.07253360003232956,-0.03856419771909714,0.010552187450230122,-0.26639363169670105,0.08180173486471176,0.08552221208810806,0.07647501677274704,-0.03426454961299896,0.07953621447086334,-0.29724618792533875,0.09808456152677536,0.09690233319997787,0.051405392587184906,-0.0014729411341249943,0.08773046731948853,-0.2933577001094818,0.07286284118890762,0.028406817466020584,0.058603040874004364,-0.02431490831077099,0.03021591529250145,-0.2650318741798401,0.029488347470760345,0.006900959648191929,0.09840136021375656,-0.029948629438877106,-0.007420763373374939,-0.09701014310121536,-0.06799416989088058,0.3887580633163452,0.1332423835992813,-0.04664313793182373,0.36980441212654114,-0.04617464542388916,-0.14839312434196472,0.7291199564933777,0.20249724388122559,-0.11811624467372894,0.7190026640892029,0.022656390443444252,-0.1488771140575409,0.7718942165374756,0.19916333258152008,-0.12619823217391968,0.7623956799507141,0.021339451894164085,-0.03951650485396385,0.8177213072776794,0.13931259512901306,-0.017393827438354492,0.8055775761604309,-0.07505641132593155
0.19327300786972046,-0.5603027939796448,-0.07577747851610184,0.18658296763896942,-0.6052992343902588,-0.06538071483373642,0.18684062361717224,-0.605326771736145,-0.0646987035870552,0.18674583733081818,-0.6060394048690796,-0.0646701529622078,0.1839255690574646,-0.6005544662475586,-0.09709159284830093,0.18463240563869476,-0.6016303300857544,-0.09771832078695297,0.18435481190681458,-0.602733850479126,-0.09723247587680817,0.08967865258455276,-0.6431349515914917,0.002668057568371296,0.07455983757972717,-0.6279061436653137,-0.15348635613918304,0.15024703741073608,-0.5550675392150879,-0.04878907650709152,0.14541254937648773,-0.5502737164497375,-0.09184993803501129,0.041150301694869995,-0.472871333360672,0.10780756920576096,-0.030002884566783905,-0.481690913438797,-0.21871894598007202,0.015188414603471756,-0.21899640560150146,0.12558311223983765,-0.058595478534698486,-0.22194713354110718,-0.2557419538497925,0.06673410534858704,0.009067550301551819,0.070566326379776,-0.0366734154522419,0.010290006175637245,-0.26662853360176086,0.0809638500213623,0.08692216128110886,0.07416318356990814,-0.03213522210717201,0.07967246323823929,-0.29767775535583496,0.09731627255678177,0.09813997894525528,0.049095816910266876,0.0005481381085701287,0.08766146004199982,-0.2934379279613495,0.07237262278795242,0.029040884226560593,0.056542400270700455,-0.022356051951646805,0.02984130196273327,-0.26517361402511597,0.03218351677060127,0.006862551439553499,0.09818638861179352,-0.032655809074640274,-0.00738371629267931,-0.09678735584020615,-0.05965229868888855,0.39083555340766907,0.13342677056789398,-0.05417674407362938,0.3700276017189026,-0.045721765607595444,-0.13806146383285522,0.7293626070022583,0.20305491983890533,-0.12917624413967133,0.7192142605781555,0.025270434096455574,-0.13829968869686127,0.7719922661781311,0.1998778134584427,-0.13731469213962555,0.762622058391571,0.0239018052816391,-0.029025137424468994,0.8174721002578735,0.140364408493042,-0.02835865318775177,0.8032747507095337,-0.07420895248651505
0.1941465586423874,-0.5602608919143677,-0.0756915733218193,0.18773570656776428,-0.6052244901657104,-0.06532137840986252,0.18798138201236725,-0.6052561402320862,-0.06464063376188278,0.1878626048564911,-0.6059688925743103,-0.06460694223642349,0.1852479726076126,-0.600516676902771,-0.0969923734664917,0.18594129383563995,-0.6015909314155579,-0.09761840105056763,0.18564556539058685,-0.6026943922042847,-0.09712844341993332,0.09116771817207336,-0.6428081393241882,0.0027631749399006367,0.07649204879999161,-0.6278999447822571,-0.15344378352165222,0.15101857483386993,-0.5550329089164734,-0.04875832796096802,0.14631709456443787,-0.550256609916687,-0.09178146719932556,0.04220576584339142,-0.47296711802482605,0.10777118802070618,-0.02982909232378006,-0.48186194896698,-0.21864552795886993,0.015065377578139305,-0.21759943664073944,0.12544380128383636,-0.05792004242539406,-0.2219996303319931,-0.255813330411911,0.06737653911113739,0.011300267651677132,0.07061059772968292,-0.03420223295688629,0.00981961004436016,-0.26630428433418274,0.08228732645511627,0.08978993445634842,0.07450301945209503,-0.02941804938018322,0.07966511696577072,-0.2973785698413849,0.09933025389909744,0.10146626830101013,0.04926130548119545,0.003510893089696765,0.08756466954946518,-0.2933138906955719,0.07335034012794495,0.03148076683282852,0.056566767394542694,-0.019750220701098442,0.029414160177111626,-0.2649114727973938,0.03226633742451668,0.006833340972661972,0.09809451550245285,-0.0327337421476841,-0.007355100940912962,-0.09669242799282074,-0.06042490527033806,0.3919229507446289,0.13347724080085754,-0.05291495844721794,0.3704773187637329,-0.045703716576099396,-0.138229638338089,0.7301753163337708,0.2022561877965927,-0.12806646525859833,0.7200039029121399,0.025223907083272934,-0.13835132122039795,0.7726488709449768,0.19894999265670776,-0.13630613684654236,0.7634211778640747,0.023834168910980225,-0.02800346352159977,0.81725013256073,0.13995982706546783,-0.027268564328551292,0.8023357391357422,-0.07391295582056046
0.19502995908260345,-0.5605214238166809,-0.07573683559894562,0.1886247843503952,-0.6053654551506042,-0.06538015604019165,0.18886476755142212,-0.6054019331932068,-0.06470128148794174,0.18872718513011932,-0.6061151623725891,-0.06466468423604965,0.18624716997146606,-0.6007116436958313,-0.09703592211008072,0.18693417310714722,-0.6017919778823853,-0.0976610854268074,0.18662627041339874,-0.6028977632522583,-0.09716799855232239,0.0921403020620346,-0.6427813768386841,0.0025889412499964237,0.07770150899887085,-0.6280064582824707,-0.15353776514530182,0.1518552303314209,-0.5551876425743103,-0.04881998524069786,0.14725732803344727,-0.5505059361457825,-0.09182681143283844,0.04294133558869362,-0.4733313024044037,0.10727659612894058,-0.029435472562909126,-0.48199281096458435,-0.2186713069677353,0.014929646626114845,-0.21696150302886963,0.12505753338336945,-0.05723721534013748,-0.22207847237586975,-0.25599852204322815,0.0675237849354744,0.012782291509211063,0.07031280547380447,-0.033271752297878265,0.008928751572966576,-0.2662403881549835,0.0829777866601944,0.09167321771383286,0.07432946562767029,-0.028465306386351585,0.07942904531955719,-0.2973093092441559,0.10039492696523666,0.10392142832279205,0.04893748089671135,0.004343145992606878,0.08713638037443161,-0.29339876770973206,0.07370249927043915,0.03324411064386368,0.05625065043568611,-0.018872588872909546,0.02856757864356041,-0.26492083072662354,0.03219478204846382,0.006720810662955046,0.09805178642272949,-0.03265542536973953,-0.007244459819048643,-0.09664557129144669,-0.06155955418944359,0.3923749625682831,0.13349132239818573,-0.05206397548317909,0.3710211217403412,-0.04589581489562988,-0.13950182497501373,0.7308076024055481,0.20120520889759064,-0.12931987643241882,0.7202674150466919,0.024713486433029175,-0.13968585431575775,0.7731923460960388,0.19765231013298035,-0.13814766705036163,0.7636057734489441,0.023285217583179474,-0.029385527595877647,0.8173105120658875,0.13899342715740204,-0.02987833321094513,0.8018787503242493,-0.0741773173213005
0.19552840292453766,-0.5603635907173157,-0.07641090452671051,0.18940269947052002,-0.6051042079925537,-0.06607494503259659,0.18963612616062164,-0.6051439046859741,-0.06540350615978241,0.1894892156124115,-0.6058582663536072,-0.06535529345273972,0.1870485097169876,-0.6005355715751648,-0.09767208248376846,0.18772953748703003,-0.6016212701797485,-0.09829588234424591,0.18741600215435028,-0.6027281880378723,-0.09779056906700134,0.09335176646709442,-0.6422361731529236,0.0017743926728144288,0.07878651469945908,-0.6279489994049072,-0.15413790941238403,0.15231873095035553,-0.5550039410591125,-0.04948211833834648,0.14771440625190735,-0.5504220724105835,-0.09242398291826248,0.04284792020916939,-0.4733316898345947,0.10664418339729309,-0.028042813763022423,-0.48200008273124695,-0.21917901933193207,0.014167762361466885,-0.2152208685874939,0.12413080781698227,-0.054378900676965714,-0.2219584584236145,-0.25622886419296265,0.06614620983600616,0.015624231658875942,0.06975378096103668,-0.030425282195210457,0.008578876033425331,-0.26634037494659424,0.08212548494338989,0.09394439309835434,0.0741405114531517,-0.025368373841047287,0.07892036437988281,-0.2974902391433716,0.10018830001354218,0.10657033324241638,0.04862557724118233,0.006747512146830559,0.08638577908277512,-0.29346275329589844,0.0727631002664566,0.03609825298190117,0.05569784715771675,-0.016284940764307976,0.028106169775128365,-0.26499295234680176,0.03193337842822075,0.006604998372495174,0.09805981069803238,-0.032387591898441315,-0.00713067501783371,-0.09665237367153168,-0.06236783042550087,0.3926692306995392,0.13361911475658417,-0.05121441185474396,0.3716643750667572,-0.04626123607158661,-0.14042255282402039,0.731560230255127,0.2009526789188385,-0.12817952036857605,0.7205848693847656,0.023735031485557556,-0.14061793684959412,0.7738758325576782,0.19731265306472778,-0.13732832670211792,0.7638133764266968,0.022372115403413773,-0.030409010127186775,0.8173934817314148,0.13896942138671875,-0.030639441683888435,0.8021916747093201,-0.07405247539281845
0.19602341949939728,-0.557783305644989,-0.07765720039606094,0.19033324718475342,-0.6021549105644226,-0.06725004315376282,0.19055859744548798,-0.6022084951400757,-0.06658336520195007,0.19041068851947784,-0.6029175519943237,-0.06652301549911499,0.18795204162597656,-0.5978070497512817,-0.09889961034059525,0.18862660229206085,-0.5989134311676025,-0.09951939433813095,0.18831150233745575,-0.600031316280365,-0.09898778051137924,0.09472591429948807,-0.63944011926651,0.0006624840316362679,0.07977656275033951,-0.6263321042060852,-0.15551427006721497,0.15273286402225494,-0.5527396202087402,-0.0506063774228096,0.14806053042411804,-0.54847252368927,-0.09366181492805481,0.042410753667354584,-0.47257253527641296,0.10597145557403564,-0.026797818019986153,-0.4812001585960388,-0.22057195007801056,0.01113549992442131,-0.21062426269054413,0.12350889295339584,-0.053176943212747574,-0.21912267804145813,-0.2568257451057434,0.06138437241315842,0.020209092646837234,0.06886100023984909,-0.02894759550690651,0.009089001454412937,-0.2663956582546234,0.07759784162044525,0.09744243323802948,0.07346629351377487,-0.0233536958694458,0.07904559373855591,-0.29752883315086365,0.09691538661718369,0.11010146886110306,0.0477885827422142,0.007949205115437508,0.08637596666812897,-0.2934264540672302,0.06864380836486816,0.04038761556148529,0.05477157607674599,-0.015008977614343166,0.028343375772237778,-0.2650216519832611,0.030711287632584572,0.006418343633413315,0.0983230322599411,-0.031140927225351334,-0.006948359310626984,-0.0969076156616211,-0.0645545944571495,0.39290106296539307,0.13345812261104584,-0.04371454939246178,0.3726775050163269,-0.04993975907564163,-0.14195340871810913,0.7330284714698792,0.19847218692302704,-0.1295517385005951,0.7196770906448364,0.017061535269021988,-0.14290501177310944,0.7753470540046692,0.1943550854921341,-0.1411198526620865,0.7622776627540588,0.016186201944947243,-0.032186273485422134,0.8201573491096497,0.13640296459197998,-0.04132677614688873,0.8030868768692017,-0.07512786984443665
