left_hip_anlge,right_hip_anlge,left_knee_anlge_1,left_knee_anlge_2,left_knee_anlge_3,right_knee_anlge_1,right_knee_anlge_2,right_knee_anlge_3,left_ankle_angle_1,left_ankle_angle_2,right_ankle_angle_1,right_ankle_angle_2
-158.23829743282047,146.78979078036656,58.81391150754727,-130.20815835200654,339.4139570013745,-53.87974498412595,109.85724851090417,325.68544655044,108.62337056654813,108.62337056654813,139.17429506761317,179.8849956382477
-159.47983277718978,150.4929623439048,61.51874243423143,-127.25869908451759,340.36818464252156,-57.54504137153636,108.22845126167273,329.5734713992041,114.38770089705767,114.38770089705767,138.30962060232187,170.07285285077037
-161.26316465402874,163.76064131475871,70.51219048857905,-123.81891420570369,328.2567293158976,-71.6373911613969,-82.02218559453138,338.53166843812073,110.6383093825872,110.6383093825872,128.67968233519716,173.7043743242869
-168.7195174986293,168.61755381465292,78.43920267474145,-117.30531712607092,324.11492325172844,-77.15477008347794,-87.12153103842357,339.458356824317,119.32141794529186,119.32141794529186,124.08372938085255,176.1779217998926
-172.95329685334903,169.4308543585826,83.18803619316729,-108.33050436393704,333.4634531886371,-81.7890621858573,-92.19965487508927,338.7634949694878,101.96791177886735,101.96791177886735,113.14770179817498,176.78389991979878
-177.80168362629263,170.77820520212447,89.08731799598,-99.47569774447797,341.2631783064587,-84.9231332069372,-94.53087251199713,340.62220748122195,113.69156228796497,113.69156228796497,114.32699382685979,177.87636058926662
178.1417989599672,172.79155559993038,-85.3932931695279,94.23822498559117,359.2356697696524,-89.41746851564122,-98.04924299249213,342.66135725335545,114.91936085938174,114.91936085938174,113.98776429480736,176.00173186029207
172.29854517104866,177.84179524786046,-78.05392588392688,104.4269151014167,5.109291829373575,83.2983302322558,-102.51655358172314,348.4048774098362,124.447447313201,124.447447313201,115.72661692247837,173.79928380299253
170.9209256013506,177.49211268803674,-75.94591335095839,111.07687038766218,14.108101479914353,81.62171999042887,-105.19182641962995,346.461891862671,123.05541107651688,123.05541107651688,117.08160321463548,174.43478197032206
162.0806617030161,177.81508354392201,-67.19089579571748,114.66969437651042,3.6546226965099606,78.8021317526059,-107.75130750257331,346.9074800402574,112.92630498729359,112.92630498729359,110.76846687937676,173.6201737386721
156.85452337824924,175.6951841709163,-61.944418460365895,114.84324506162449,353.76625967252653,79.53554508100022,-111.82345113320827,337.4688846743363,108.586718574675,108.586718574675,112.76830016976153,174.72481805301112
155.48546894037287,175.83285517746413,-60.092117220266125,111.94900598597897,344.5599693859247,79.47510973228057,-115.88562929317948,330.24682605256413,103.09328397621196,103.09328397621196,120.36277501718497,176.2576731826669
157.54435534359675,174.97218632799127,-61.27520979472738,107.72012017764679,338.6106588795752,80.88471527204871,-119.56054348353558,321.5375573838319,105.45068418493577,105.45068418493577,126.58673631604152,178.34722216804562
155.9134873239125,172.45519894177582,-59.363524608842134,-75.65914519875824,328.6662285323363,83.37350072173876,-120.22533916291952,315.0824082455639,106.31742843049618,106.31742843049618,136.01788767658212,-179.01308650269337
160.45977082586842,172.2349992920059,-63.675304386263385,-78.15295551396325,332.7175341082673,87.18614392221221,-118.27098375807131,311.9320114477398,120.19744784226313,120.19744784226313,135.86483804778467,179.76210547006218
174.813978254551,163.48726803896582,-78.67531922928747,-89.02582857004917,339.8556630668099,-82.31440409937913,-115.95027426346894,298.97423963658633,114.43854200854162,114.43854200854162,114.00603072357863,159.59782492809555
-179.33521634098483,162.58971366508572,-87.63830146631557,-96.61699054197399,341.2846449840136,-79.68640599420188,-107.78985062761778,305.1778415454645,120.98700550080345,120.98700550080345,127.87535103810345,177.18427261449824
-173.8806712248405,167.1495971386316,86.51485430649267,-100.00691935242673,346.36072133264594,-80.90762748031005,-98.78838998900818,322.99519581856526,115.53502653476654,115.53502653476654,118.14118215263639,178.027809082126
-172.47064891486124,158.4940180967593,80.20805411762555,-100.40541285198033,358.68822345821235,-70.68662273993841,-92.4105570660213,315.6813031993532,116.03981390997362,116.03981390997362,126.65141402879917,-177.63627848351365
-169.84863565209696,157.72411195293253,74.87142939716547,-104.36735655809916,1.6598868741653803,-67.74688041267291,-84.89843927163388,325.1355872403135,118.37798582223805,118.37798582223805,136.52758434074488,-174.75467491630587
-168.6044180024363,158.06247625284428,72.51329155086594,-107.54162953761737,359.88068133425804,-66.62518027913187,103.1073992483245,338.89502113692356,117.88727719959428,117.88727719959428,139.54713042391452,-175.62615130785093
-169.4659859308257,156.86431115212858,72.73702981023631,-108.46283269847325,357.4062735511354,-64.37476724273331,112.25073508902722,352.98418874122973,117.95946783615523,117.95946783615523,151.12905892337315,-179.00052789253684
-168.5827511050547,151.40147755231368,70.40145754746658,-111.48900085078829,355.90185972430857,-59.64497962040692,117.7507946197208,354.53449124673796,116.54055654464157,116.54055654464157,140.35619495822604,178.81675699551673
-166.83614282597273,145.64787316935653,67.17991885898888,-116.42468596504946,352.0800040708632,-54.39264965658335,119.06550626664003,346.38385264407935,114.86372226255025,114.86372226255025,136.6396595826938,178.83279905266335
-162.47489369558872,145.63651914396291,62.9547446273441,-121.91756698422938,349.28763349345786,-54.08244880711855,117.78431412474974,343.1200797060642,112.0979854963965,112.0979854963965,138.78380084930194,178.63265872796637
-159.11962366137934,150.64283114606633,60.46574250334454,-126.35758647320455,344.7731671881571,-57.65876360542929,113.50677530012874,341.68020225144824,114.1009853750472,114.1009853750472,137.44872584826643,-178.95706367619508
-158.09302315154724,150.86688595930167,59.63136902995449,-131.1492782396008,336.3156391059114,-57.48935770172885,110.15963527388969,334.03400627416727,116.3633518521128,116.3633518521128,138.2896126596092,-177.48571356909156
-160.21765431912803,151.75597806676677,61.89203333793183,-129.3639114129119,334.975488437143,-58.323367905418365,107.34817755319912,329.4778717404067,117.20881859505725,117.20881859505725,153.66033326632692,-159.37719593390347
-159.71133798659733,160.15487364060436,63.170549696512325,-124.1804528290888,342.7242825214421,-66.82520892999992,-81.8778559499453,326.92064936096165,116.70497512776973,116.70497512776973,135.64265734156717,-176.13468577651133
-167.64060549199857,167.41162821427952,76.51179958771229,-118.55322517657163,325.65888382843985,-75.09607056762584,-88.25217951280104,331.9641036436977,120.82382441463011,120.82382441463011,124.70722427727421,177.32635959485435
-177.9197810713174,168.25291091664604,86.67461548514181,-106.05298766608993,330.91499450570035,-80.25723768384992,-88.89369459730027,342.3078326635058,108.97672415194909,108.97672415194909,116.69931732247673,175.79437703700316
-179.24737757893445,165.61910570346197,89.11729449151476,-101.04061632445922,337.3769593451278,-80.51006488296107,-94.89384258738032,330.945007545155,107.30256804914983,107.30256804914983,112.99724458060668,179.2776730384355
179.4268198140224,167.7435805273212,-87.7393030256416,-92.32662326436719,350.3541948142157,-83.6211526117621,-96.53989904376431,334.2741741943321,106.52822020171935,106.52822020171935,109.27413030814584,175.227666022999
172.59588777775932,176.4793153612885,-78.01958671241529,100.45681106639762,356.8113485852243,86.35108676624226,-102.86338096404752,341.77692689933815,115.94801034196419,115.94801034196419,112.67301281768557,173.32676490546447
169.76886097980514,175.11830315096302,-74.63519396190698,109.84409078514882,9.201390234663307,84.95294198007012,-103.28975845290464,343.60903844244564,121.04386908455709,121.04386908455709,116.56077997240396,173.64506870894994
165.42415544243454,177.37747646817795,-69.69686812945338,113.66103591721186,6.771916555214517,80.81811522367725,-106.24202432725623,345.9036827683631,118.07007215246524,118.07007215246524,114.92300193344882,174.18964175855714
161.18986965605845,177.76270716680813,-65.04565840787285,114.5337489792967,359.1639921768344,78.83157204540883,-110.26525908342674,341.8306361932431,114.25318640939193,114.25318640939193,113.40571174639021,174.82028244893993
159.90546612949265,177.90108925213232,-62.6106930807788,111.50603384723708,348.14484258091244,79.3192730971377,-115.24401087235766,331.6744056554238,108.8193219329832,108.8193219329832,120.1356278578934,176.33409653290374
160.63152257283033,176.46608580495578,-62.110960941267024,108.76292531157179,341.72147906257857,81.28437478120304,-118.57209118328791,322.5625929965958,110.94842115790873,110.94842115790873,127.50127873644438,177.967601754115
161.58022597475187,173.96704176757788,-62.17065637417815,105.2967831175223,335.19881695917695,83.93484839484077,-119.85003327184532,315.4768981134865,113.17665764093577,113.17665764093577,138.7280789562716,-179.40336595776924
162.63060337296173,170.1868373360385,-63.72952515923107,103.02194608030896,333.84541716993,88.2591589123863,-118.41684630470616,309.70804931570694,112.684299223157,112.684299223157,142.59161433968166,-178.60850471081093
170.18387007363322,165.4533330181962,-71.13238936138887,-83.54729964821217,335.49814390098106,-82.19274656164363,-115.04842292607782,299.1518362399195,118.6123797856551,118.6123797856551,135.31262328724867,175.4728766838702
-171.1609991600842,158.07381496010032,88.61875956075106,-102.34825235574554,338.4492517882752,-73.14395687040872,-99.40560386801637,305.06656992181354,111.57773164179228,111.57773164179228,125.91318956677252,179.47277467293347
-172.55625061200732,160.5664317883291,87.50407562508607,-97.27568593365748,350.08200815520877,-74.32012986892072,-99.17281247482398,309.15368970107033,120.037194148766,120.037194148766,128.5214171673789,-178.22373159601338
-177.66257300717183,166.21234328395425,-88.64637776290293,-97.36607601307114,341.99432796374157,-76.99880493330187,-93.85254214655632,325.5173369708699,115.6488903913649,115.6488903913649,119.89527117260951,177.20028090652784
-170.94132626697336,162.21532303122743,79.59164331680533,-99.87197363828604,1.13802503461784,-70.95153998837735,-87.12768050053272,327.3177829903368,117.49168636474056,117.49168636474056,130.11015873727308,-175.98742111719324
-168.3920437651691,161.93577207224382,75.204989783081,-104.17721533166477,1.335510250326024,-69.09632049417533,-80.66690815233535,336.1699701996014,119.01126730797023,119.01126730797023,137.21635907800274,-174.77951863760964
-168.79289735145503,161.88421908270192,74.44824152482306,-106.08398392421788,358.8500192933562,-67.94478278375718,106.74998974661729,348.9584950389181,119.58962155424203,119.58962155424203,140.78932012978152,-176.58014507430417
-170.6149471082552,156.53427719605818,74.71836844542905,-106.40508646014145,357.5529039008798,-63.26962022599103,114.85481690264487,356.07121730839964,120.77116709991544,120.77116709991544,149.0362234895043,-179.73299066486365
-169.68335215472788,152.49132299511885,72.79773963756561,-109.98344795527166,353.95943733453385,-59.443618542316415,117.08833761697095,352.669471824727,118.28296956635751,118.28296956635751,141.70682871427755,179.28504385437975
-165.60652780101248,151.40979062491814,68.47078055941401,-115.33251705662049,351.66612929783685,-58.0472167775842,115.28723116535316,346.2387858590082,118.96346327958774,118.96346327958774,140.03991478144826,-179.2685868665144
-160.8852859186599,151.56501579496515,63.984549031958174,-120.37455789722422,350.3716667137355,-57.59939708696842,112.99731872570436,340.6679610096538,117.30442581536606,117.30442581536606,140.24760695376412,-177.81637520978336
-157.28390474638985,151.44728716376318,60.82276124349717,-124.32786146905889,348.4267898467151,-56.434103592685034,110.89599778985341,333.76211480618053,119.0756196396051,119.0756196396051,141.700667143298,-175.688082435914
-157.805981847852,152.49002705048696,61.55061813653737,-127.0427066995096,340.5490863774196,-57.570381355767175,108.46229931594803,330.93336129061043,122.01894005937187,122.01894005937187,139.15491044479052,175.477147628501
-161.16051076940545,157.3516765101108,65.21161584202552,-122.38861742026691,342.54640458456083,-62.6827354870278,-77.63411554659828,327.5809209291904,119.69034080773848,119.69034080773848,137.0486976175816,179.57036887526982
-172.07484619638916,166.0243380199245,77.5485071983915,-119.94918766201079,323.9438006308974,-72.4605984564711,-85.52325610679051,332.1458351939204,126.7711938578023,126.7711938578023,126.20751549156103,175.38323198693797
-174.80814936548137,167.88949978983086,81.31810035128684,-113.180514195749,327.3469290358811,-77.07395353291429,-85.24203268256872,342.9840364596664,120.07749361355467,120.07749361355467,126.22856669308156,176.42544232707348
175.57780851590252,169.67200874938064,-87.20661815949659,-106.0615350691684,317.2266113410849,-81.46368584354471,-91.01435251388352,340.5775348017256,113.44190514982368,113.44190514982368,115.00869789274799,174.40137496268557
170.54632540164815,168.91945742468943,-81.88378370501157,-94.94368894523234,331.70409964519604,-83.39732986426637,-91.05576535763164,344.6481775259255,114.81161654020323,114.81161654020323,115.485482570335,174.98860026579757
171.18562930744082,170.5105924476585,-81.01550875642812,-87.89366510340788,345.67743035199317,-86.88157036944115,-93.61134703231501,346.5745282603891,110.76368581434693,110.76368581434693,111.77050851011576,173.2640585837448
165.44529937825746,172.7657823484536,-74.14628510437926,103.34080839666278,354.9022976101873,89.41946953439692,-97.50145606913676,346.1816691528386,117.37819007870996,117.37819007870996,111.6903315958471,172.37166133796828
167.92302259277935,174.10326106953886,-74.68538671964546,108.87633047354352,7.081299240589914,87.07576427787833,-100.77875912301424,344.3683077362457,121.64478370899064,121.64478370899064,114.72916379944459,173.2589395524274
165.80066727517385,174.3276777428753,-72.20990533812063,114.40816101622828,12.790457465325233,86.27006499539698,-102.89007916454885,341.90779176089563,110.97050910393855,110.97050910393855,113.57589756855603,173.7672592247503
166.48749171179065,170.25357490154607,-71.86156149031004,112.51014326246109,8.6750476968962,89.74389876597938,-102.1917084577804,336.4015532954178,112.57056233603697,112.57056233603697,118.32669372182869,176.8908688199399
168.68817010868742,174.0691585142508,-71.97932867829441,110.3087024381283,4.541366307421583,86.4554538078325,-111.52368556119792,325.50962513543493,109.17787444605644,109.17787444605644,117.5256219741092,175.90542418259398
167.89407115900798,177.14535681561597,-69.66990074142198,107.93125557016484,355.2150967033735,84.11447056198826,-115.4953378356978,322.87745471441633,108.29336821365776,108.29336821365776,118.02182857922368,175.4773211586952
166.37017035872879,177.6061757787729,-68.13310402304678,105.70243355716123,347.64438321083117,85.44398026668405,-116.25785225726669,319.3162211036208,111.91984919911694,111.91984919911694,122.47895149697382,176.53388470109118
168.23730712357425,177.81298540965332,-69.95933872539122,105.10682083439504,350.24708319488286,87.30927398513194,-116.74628526457059,314.6389480957042,119.4009477038407,119.4009477038407,130.30447466831043,178.94054426253544
168.5603847729924,174.79641196289026,-70.66037986181637,100.73501462479159,342.7646452933962,-88.59613225722734,-113.25271424361617,313.0428325727543,117.39675709877291,117.39675709877291,131.78870870073175,178.12454145172126
175.13645163905682,164.95009871811047,-77.77397279857892,-84.69465281835123,346.1594528350461,-78.49466532612917,-113.47178853478928,296.49608629059367,116.02134435344487,116.02134435344487,106.53709575112046,146.174515352217
-176.91506650807264,160.29030024216502,-88.24704969939353,-95.26297469770195,345.3376522787123,-72.86846598605355,-100.00951504428647,304.4595991921457,121.3794878594147,121.3794878594147,127.58009620138068,176.790708328668
-177.48326250194523,164.21925748158682,-87.87280357467516,-92.71203140194882,349.8090232576293,-74.01608736691755,-97.5332697209122,311.96950804529126,117.28607159624133,117.28607159624133,122.83616078515499,178.64427665281542
-178.34640571399652,160.21180756781328,89.95727129137572,-95.18482657637796,349.2494264293808,-69.61551567928493,-91.20000683749657,316.2108493295343,111.29814796618042,111.29814796618042,116.96190259118363,178.42770818402204
-176.51364317159366,155.609667586067,85.02801608208814,-94.60958183195282,0.7690399610464453,-63.25760622514899,-84.75031550796388,315.6206245685663,124.01334669903645,124.01334669903645,140.58809910884727,-172.80567018163646
-175.55323846637947,152.5460009640602,82.69125223238204,-96.7539101041514,1.1878095108921798,-58.99858615676799,-78.00657768585256,319.89384032078107,121.47979311429684,121.47979311429684,139.93596387293366,-173.8399504904999
-175.9354956525447,153.24144928784978,82.1538398817499,-98.30791377032932,359.0050177423326,-58.02747617642738,107.33322976114162,328.8735021238473,120.63228758256814,120.63228758256814,140.98515234750917,-175.10222311112193
-176.17173784109377,156.39168634215568,81.89339825355805,-99.79889870137573,356.3681791578258,-59.71532228367833,112.08192754567976,342.8665804821557,117.93241669309005,117.93241669309005,144.60903576876154,-179.08035600744523
-174.28558273215822,158.0163979788854,80.2532688576168,-100.91647819788906,357.48699904545674,-60.83489111910259,115.70000404401993,352.72866336991035,118.96107017679226,118.96107017679226,147.66893357170943,-179.8634259264063
-172.03813360724124,158.32659346311644,78.09389665972064,-102.77912796069116,358.1181707529649,-60.900848846102264,117.08679201457738,355.74899596668206,119.20173519561007,119.20173519561007,147.7250251487556,-179.18464762964942
-170.07197065993262,159.33554814071243,76.1693543825093,-105.3733376339012,356.68084677073716,-61.956781152258756,115.94392286922827,355.49347773955094,116.76101831044124,116.76101831044124,144.4591608937072,-179.74477340674454
-168.09120199604382,160.48021498093757,74.41726278755577,-107.34629726574215,356.2020646952084,-63.10552538472538,113.81412949802632,353.3004422510768,116.74536516176997,116.74536516176997,142.73927205233596,-179.4577828518763
-164.97376783630455,162.89241814974935,71.5181288521272,-110.52441565007027,355.544929579061,-65.54325524595546,111.13601622541464,352.71665860519295,117.88418646992389,117.88418646992389,141.9587739273435,-179.1469742937844
-162.28257505830115,165.77558881647505,69.78435683909733,-112.43678348656083,355.078551250367,-68.48331513454754,109.31884713774366,355.2192044064549,122.03060568301235,122.03060568301235,145.89351463607323,-174.52611687086838
-160.80601822264418,169.8308263107297,70.05664430703818,-113.90507484856495,351.1654305644861,-72.57346665252867,104.98250268236349,354.6891878613991,121.18743869265617,121.18743869265617,144.10186780533408,-177.36346689052746
-168.97722483966896,173.3452790320327,78.96419451632218,-100.25518085959942,1.7757877808949445,-77.10329867532565,-90.68678998032644,330.5769067177895,125.30291377540853,125.30291377540853,136.6228226173378,-176.47881740654296
-168.0849189091207,172.36645464267238,80.49154647149106,-106.87021556338371,343.2042622971571,-77.43154397953658,-83.76637496859149,346.2922528632459,129.4236068476451,129.4236068476451,155.79448980973905,-174.21586579969485
-169.87728452375364,169.00392069942254,83.32320083226249,-106.72292758091363,337.41363065702774,-76.34968878729923,97.62602916223481,347.03469171952304,121.87060898614756,121.87060898614756,137.93962239861756,-178.71776343107632
-169.59802601907006,167.71294883409814,83.48581528683106,-106.59885601375464,337.14067272734405,-77.44958149604736,97.12089809210471,348.68272501207457,117.1832234531955,117.1832234531955,127.36200632390086,179.97899985147947
-168.57134863449735,169.18007466745308,83.5313305920201,-104.58339318602206,341.3660455383806,-79.09784458598058,-84.79896336406571,348.3045139089634,119.44200228979136,119.44200228979136,119.69172700708083,179.92414362683562
-168.40395881484264,168.50096837581506,84.27114550841175,-100.03634907185213,350.40181248161537,-79.79826438610448,-85.89377462544135,347.5820822590417,107.67825173916334,107.67825173916334,115.21796428088663,179.80370196012083
-171.07112267297254,166.24290813324907,86.66262794156933,-96.91259899394183,352.1274350576918,-79.799293097297,-86.04235737086738,347.34670825393226,106.64511418840738,106.64511418840738,110.03006243048371,178.76355235767602
-172.70580389753957,165.39953870976595,88.09104606035815,-92.68924825641814,358.3184039084582,-80.08841707549811,-86.86697213663716,346.3118620495907,104.65250811897752,104.65250811897752,107.06386950852519,179.42521240383576
-172.99357397546535,165.74337628681084,88.2544982134402,-91.74610419125825,359.99871279183947,-80.74507467513898,-87.66585557520378,346.0019978427385,105.03738078513993,105.03738078513993,109.0158339956743,-179.75434401493797
-172.2959941001469,167.8221850048427,88.14305701733933,-92.28816626512388,359.07832033555337,-82.59125688266597,-88.86107128000239,347.32892708061854,104.99881374126868,104.99881374126868,109.3673549431054,-179.6216264745986
-172.1709651121282,168.34166686229094,87.97146573844516,-92.44377964689403,359.1195406204338,-83.06471746250634,-88.98229862258734,348.0387701650211,107.29080780025171,107.29080780025171,111.19163931342926,-178.92425431043458
-171.52020252720885,170.15091173926643,87.45188465405775,-93.01752376920425,359.0052533477363,-84.27731909266622,-89.83288861387209,348.7635859695634,107.42957058501139,107.42957058501139,110.60600711818421,-178.69073961640214
-170.75442123470995,171.14729335113879,86.45196054956575,-93.14187415334654,0.8638080726365445,-84.85273440637214,-90.22474834223587,349.10235087169934,110.13808730176476,110.13808730176476,111.19666448934835,-178.49080934142876
-169.55198352337734,172.64022532259,85.13350512493544,-93.32846061589561,3.2662341323225803,-85.56562880587006,-90.44210725219001,350.07546162578217,114.32717432533943,114.32717432533943,112.1162947268936,-178.65014412395146
-169.16119926456182,174.83927419728727,84.27616352600774,-93.78325538798356,4.079129674226095,-86.83166380624486,-90.96961489684932,351.5654172002478,120.09991439834799,120.09991439834799,116.71742998197058,-178.08553769178286
-171.253635107867,174.7233066834182,83.82409536640944,-94.17630569946046,4.192236335966214,-86.8811206281064,-90.26149687062241,353.07354953683944,120.99178983001353,120.99178983001353,121.06811796914543,-177.77907700802356
-172.18937938511874,175.67559130793967,83.73578843418869,-94.08984077546408,4.559439539277804,-87.80378602570111,-89.65163323504241,356.2230400268107,122.42732328717723,122.42732328717723,125.2542012834573,-176.39956054327348
-171.55466769320623,177.9870045140523,83.26221798831884,-94.13629328857778,5.449021590820706,-89.70948301925327,-89.88339654709974,359.6448098739627,125.05336725242081,125.05336725242081,127.18185470482369,-176.69508781989447
-170.6383499494022,179.93272113616004,82.45824654357463,-94.52747836662678,6.322854890236357,88.81696067385644,89.67689816790433,1.7612478413657016,125.80165750580929,125.80165750580929,129.02448127243335,-176.8029932597136
-169.97607347338771,-178.73362101565908,81.99099330643301,-94.76352940070984,6.8316294185184745,87.74455756119052,89.38198281876745,3.385434074943504,126.32175182726819,126.32175182726819,129.74705042608502,-176.6557629358475
-169.2883387936608,-177.69270914703,81.58309152683188,-94.96867159244789,7.291254553925995,87.28672153025849,89.28752149735779,4.1547295772061545,126.90280485957935,126.90280485957935,129.8956503686962,-176.69850307577948
-168.8803502210317,-177.90558152584947,81.36138426448193,-95.13171461598547,7.419995679708109,87.87087929185522,89.35194609241789,3.073852701028443,126.64000878242955,126.64000878242955,129.40022947245558,-177.24121760373643
-168.5768324275778,-177.7216160073238,81.17908824643827,-95.34020862242683,7.375933392475275,87.80753991748242,89.43527544565741,3.3854672364588225,126.89982615238912,126.89982615238912,129.4674854190807,-177.6000950248718
-168.4491931565078,-177.99475904279967,81.11113175355638,-95.43224566877673,7.354076468264395,88.17358951846886,89.57000227083286,2.905813296228615,125.67998688080714,125.67998688080714,128.54687859468893,-177.80304866801646
-168.38061660615884,-178.06636707425284,81.05189300737598,-95.49255682566657,7.372721763830668,88.41440661947973,89.62729696135453,2.524742704380202,124.84799922800411,124.84799922800411,127.80097234777878,-178.08972554394356
-168.40727396450166,-178.2768554092044,81.03724525527387,-95.77411702461174,6.801757263724596,88.72700604035602,89.62593701249239,1.870841277333426,123.8992727997537,123.8992727997537,127.15924936587646,-178.3511863688454
-168.36319903071995,-178.17173274682008,80.97770082098974,-95.82342189618987,6.825882115611137,88.83519292611578,89.63636111690782,1.6660097566972922,123.83905944881555,123.83905944881555,126.51250615140835,-178.6261747121392
