hip_length,hip_depth,knee_length,knee_depth,ankle_length,ankle_depth,heel_length,heel_depth,footindex_length,footindex_depth
0.02527713702178513,-0.2085128054022788,0.25036976910126835,-0.2393008545041083,0.2418725758468871,-0.1956936813658104,0.23082716776256249,-0.1846356890164316,0.21193190036884096,-0.1948170699179172
0.023050652678817816,-0.2072604149580001,0.27145643667845176,-0.2340209186077117,0.3992586091191328,-0.1902876617386936,0.4055491911301599,-0.1812389896949754,0.4084431121113067,-0.1808911636471748
0.022648030978869596,-0.20670016855001438,0.3187074620487907,-0.2526584863662719,0.5383775079857485,-0.2494425335898994,0.5555704463947148,-0.2439633519970812,0.5645301276139786,-0.2550283744931221
0.0208446845341939,-0.20708096772432322,0.36735788588035295,-0.2587363570928573,0.6573413359150829,-0.2745461724698543,0.6824936438950507,-0.2744305050000548,0.6987619381527865,-0.2994253486394881
0.02032032718016332,-0.2073571607470511,0.3930242630510595,-0.2564759925007819,0.7025963199233648,-0.2828967832028865,0.7304953560932048,-0.28560508415102953,0.7578213085562712,-0.319061741232872
0.02057505381566041,-0.20741565525531758,0.43746472368097733,-0.253462828695774,0.7575387793547412,-0.2619379181414842,0.78742857469857,-0.2637542225420474,0.8207796839548424,-0.2985281497240066
0.01995611034948331,-0.20855827629566182,0.4782808412599144,-0.2563203126192092,0.7612816351416734,-0.2661449648439884,0.7863110392917901,-0.266000548377633,0.8200433687463231,-0.2963132858276367
0.016501226548767154,-0.2110565900802611,0.44455672925441025,-0.2553248107433319,0.7245725756329389,-0.2332837656140326,0.7509374324637932,-0.2299535777419804,0.7848941430779027,-0.2513696178793906
0.016044369410958388,-0.2110996320843696,0.40067014859083494,-0.2559329271316528,0.6715994112656867,-0.2561834789812564,0.7041423591944421,-0.2533578090369701,0.7498343684166517,-0.273479752242565
0.018848385919480962,-0.2087921574711799,0.23907825822802448,-0.2441765740513801,0.49059801009182913,-0.22434899769723418,0.5146472874383362,-0.2223243229091168,0.5814280038760958,-0.2613833546638488
0.02535857645619789,-0.208623558282852,0.1447131302973072,-0.2400617599487303,0.34579017101073467,-0.23097728751599791,0.36349494682765016,-0.2296337429434062,0.4291475159146835,-0.2717575505375861
0.021852673457999877,-0.20784365385770792,0.08354599591765233,-0.2218351550400256,0.1876808671191847,-0.2130157761275769,0.19481309705566252,-0.2112124785780906,0.23683346877475286,-0.2509132446721195
0.02372177764408531,-0.2130451947450637,0.02147545434031875,-0.2179088108241558,0.054017590444089145,-0.2228286340832711,0.05360551209185484,-0.2215137630701066,0.06011827100460782,-0.24760005064308638
0.02775053606958877,-0.2135340347886085,0.0557951398028066,-0.204231772571802,0.19194173196471268,-0.2123316116631032,0.21630186726729714,-0.2102679237723351,0.24713090172529736,-0.21643238235265008
0.03605080412355032,-0.2129177004098891,0.16518640363687817,-0.1992040164768695,0.4007234450965904,-0.2019034754484892,0.4351642176962321,-0.200058052316308,0.4899476346895255,-0.2323911413550376
0.039246140817389995,-0.212591603398323,0.19376976909424556,-0.1855059042572975,0.5314678394381905,-0.15839745476841932,0.5783005993398932,-0.15313915908336642,0.6539373524396606,-0.1893101707100868
0.04424942405753148,-0.2129229307174682,0.27511223801817963,-0.1820072010159492,0.6229005048407746,-0.1688625263050197,0.670153558363278,-0.1647817706689237,0.7517330517198966,-0.2055311799049377
0.048776643672974435,-0.2140839546918868,0.3014700946455297,-0.1764681637287139,0.6686837943492924,-0.1791785396635531,0.7190224772039236,-0.1751980409026145,0.8057047771964829,-0.2071263343095779
0.05492732579723406,-0.2140609771013259,0.31300650970814126,-0.1763956546783447,0.6757211618276288,-0.186945229768753,0.7247035905736182,-0.1824927106499672,0.811276785542741,-0.2091333083808421
0.060598802701487625,-0.2126312032341956,0.2969201743037578,-0.2144148871302604,0.6603476813869332,-0.2414297387003898,0.7104352024140319,-0.23759021610021588,0.7996300136402059,-0.2612299695610999
0.06307074970619006,-0.2096408680081367,0.2924179924518244,-0.2343919724225998,0.6128842925029069,-0.3019437566399573,0.6634677828571119,-0.3026043549180031,0.7667746946689136,-0.3309087753295898
0.06630494904331623,-0.2070215195417404,0.240862015040306,-0.255945324897766,0.558837876018015,-0.3480398058891296,0.5975675059546961,-0.3463042229413985,0.6743047768963163,-0.3664536327123641
0.059142830293943946,-0.2108843848109244,0.07733831261029739,-0.2577845379710196,0.3869850027097899,-0.2895110622048377,0.40949052687841003,-0.285252921283245,0.45421543534276126,-0.2895845472812652
0.05516549789357917,-0.2145479023456573,0.04355593548839035,-0.2334643974900244,0.2054038187321228,-0.24736539088189602,0.2289308769961084,-0.24009651690721498,0.26450124760449617,-0.2488778159022331
0.052479201796821556,-0.2147745788097381,0.053757970579785076,-0.2187997996807097,0.08614281861349238,-0.20854010432958608,0.08961070607814607,-0.2017359808087349,0.07997952420113719,-0.22081981971859918
0.0324615866479145,-0.2147524282336235,0.17104920267264287,-0.2233178168535232,0.10396076688460683,-0.21429050154984,0.08878632936434502,-0.2035107351839543,0.04966252120148693,-0.2158269025385379
0.014200875123623868,-0.2149052023887634,0.2468282726335576,-0.2298985868692397,0.24581986920965224,-0.2077998872846365,0.23502442481832556,-0.19618364423513418,0.21351916129663107,-0.208953209221363
0.010722243191403446,-0.21334757655858988,0.2748614529788698,-0.2268344536423683,0.3952175974920094,-0.202689306344837,0.39983337727422513,-0.1903439238667488,0.40465967054496466,-0.2003356963396071
0.012318494773575382,-0.2080732211470603,0.2901883506499603,-0.2174047604203223,0.5309098422954338,-0.20780717046000072,0.550382039999745,-0.19897164776921278,0.5603003385850627,-0.2066294364631175
0.013555351715075005,-0.20791748911142338,0.34264258413294857,-0.232664756476879,0.6471799707467127,-0.2359563233330845,0.6739846761255254,-0.23420135024935002,0.694645706915077,-0.2664423808455466
0.014601681311940149,-0.2079792171716689,0.39603595644080875,-0.235953889787197,0.7159035032609214,-0.2562284804880618,0.7448155249977748,-0.2564653493463993,0.7735045385494784,-0.2918335050344467
0.01513173974033566,-0.2076958417892456,0.417087789564081,-0.2364903166890143,0.7511977660658496,-0.2401038147509097,0.7822022056397296,-0.23998168855905522,0.8145367398596298,-0.2773587852716446
0.0156352840215539,-0.2034930437803267,0.3974298020678231,-0.185108259320259,0.7231805038435833,-0.1435118541121482,0.7543994179883659,-0.1366877704858779,0.7924731942644023,-0.1520327851176261
0.012216153454050523,-0.2035413607954979,0.41012074273873433,-0.1745076999068259,0.7406806863275608,-0.12222528085112559,0.7733202770084676,-0.1138158701360225,0.8198179981692687,-0.12038046494126309
0.008793177403924926,-0.2042066380381583,0.39633621308293737,-0.18929169327020628,0.6853816025693802,-0.13638087362051,0.6999952891874248,-0.1285722665488719,0.7253652791058096,-0.1230335347354411
0.009334571417096873,-0.2042341828346252,0.34281004498876827,-0.213508442044258,0.5148424551005802,-0.2214777637273072,0.5273847612474986,-0.2182035632431506,0.5517577788753559,-0.2413732185959816
0.01682764983337321,-0.2044653221964835,0.18018695369793977,-0.2145908884704113,0.3534965229096475,-0.2194033954292536,0.3673006015910947,-0.2171810232102871,0.4259651214892089,-0.2518312744796276
0.016891450713988742,-0.2045064494013785,0.07530364431021581,-0.2100610733032226,0.20617318709271207,-0.2101289778947831,0.21677609483362104,-0.2078790925443173,0.26161654288308095,-0.24777503684163088
0.01585386753899225,-0.2086677625775336,0.057056198260176605,-0.2145269289612769,0.07000993663352915,-0.22221731394529337,0.06598600977581026,-0.2203139960765839,0.0780662710931852,-0.2589328940957784
0.01781739141127379,-0.21224316954612732,0.021415005006784917,-0.2115859836339949,0.07376810105666172,-0.2181428130716086,0.0914540890116485,-0.21569772250950342,0.10763601088167637,-0.24873902648687357
0.031261155294417114,-0.21096832305192942,0.13937151088391767,-0.20811235904693598,0.34372639915356856,-0.21454926766455168,0.37419242663281854,-0.2131986282765866,0.42497672299689554,-0.2759612500667571
0.0356452346493586,-0.21080467849969858,0.17675296607712174,-0.1929732114076614,0.4812220266222326,-0.1767048672772944,0.5238419465362901,-0.17233471479266882,0.5965914978161361,-0.22109405696392048
0.040112674749514306,-0.2117277905344962,0.24058666428207548,-0.1899956464767455,0.5773705838505377,-0.19187694787979112,0.6231412402374396,-0.1881005316972731,0.6999136395751382,-0.2302496060729026
0.04415144614823145,-0.21340561658143992,0.28376687785917365,-0.18392440676689142,0.6398094293069194,-0.1944816336035728,0.6882798061590742,-0.19050696492195118,0.7705675099067015,-0.22471522539854039
0.05150386068715375,-0.2139041125774382,0.2968491404542058,-0.1979861855506897,0.6532172454663535,-0.22458372265100468,0.7017205662620422,-0.22108597308397282,0.7870456505286727,-0.2495272159576415
0.05680261958107536,-0.2141287475824355,0.28634357238936037,-0.22333318740129468,0.653466284322983,-0.25920290499925613,0.7039283057478428,-0.25557606667280186,0.7955779617440247,-0.2804230451583861
0.0590041185191482,-0.2136270552873611,0.26735252973343204,-0.2467050775885581,0.6187776910436736,-0.2770702689886093,0.6685485172937168,-0.27496229112148285,0.7658972809335236,-0.2989277467131614
0.05990207718555203,-0.21226613223552698,0.23066514704149885,-0.2548246458172797,0.5659923953787643,-0.3157948777079581,0.6175779325834828,-0.3157184198498725,0.7448664245305276,-0.341170772910118
0.059730067442681604,-0.2122565135359763,0.12373088912510034,-0.2519090548157691,0.4403884094007089,-0.3184326216578483,0.48001638488047255,-0.3156116753816604,0.5503703528429396,-0.32533960044384
0.03803424006923973,-0.21520415693521489,0.08835614599283612,-0.2350430339574813,0.09304837166624111,-0.26069987565279,0.09700707945005005,-0.2586054131388663,0.04451948974256648,-0.2550950571894645
0.032365163407978105,-0.21655153483152378,0.1012613365608615,-0.2239707633852958,0.1058200205619557,-0.2264258349314331,0.12066045384044334,-0.2217835295014083,0.1174001857823464,-0.226396270096302
0.03210523886853108,-0.2165372148156165,0.06373423739491058,-0.2194122076034545,0.06417250191810024,-0.2232689391821622,0.05810723324995993,-0.2183902151882648,0.039696186801063994,-0.2350308746099472
0.015921985741795874,-0.2164803072810172,0.1907782884571843,-0.22072389721870417,0.16067369121341496,-0.2141614276915787,0.1464137878637071,-0.20566894300282,0.1269311384516286,-0.2132350653409957
0.008116313801007255,-0.2159403339028358,0.24247535689093455,-0.2223676219582557,0.30443008173413155,-0.2151526771485805,0.3018078373988816,-0.20750125311315049,0.2951465390565265,-0.2158205434679984
0.008105116074331831,-0.2105673849582671,0.2571400215024595,-0.2131369784474372,0.429707957538956,-0.18782864138483998,0.4409293796033847,-0.1810954846441745,0.4520119812680435,-0.1952468305826186
0.011216416744677228,-0.20829911530017842,0.2903021870607608,-0.2194726988673209,0.5456763588213267,-0.2121106907725333,0.5671434326838469,-0.2077990397810935,0.5788718354783742,-0.2262646481394767
0.01758782073543203,-0.2070460021495818,0.3255593405690253,-0.22882349789142598,0.6157077792755923,-0.23308385908603663,0.6412792635776506,-0.23095696419477457,0.6618919909226696,-0.2617936432361602
0.019461573962891755,-0.2063273414969443,0.3528537761118882,-0.22686599195003498,0.643100543641849,-0.2327862828969955,0.6687962060969064,-0.2301185280084609,0.6965726272417283,-0.2588417828083037
0.01985198216173018,-0.2054428309202193,0.3789476330252968,-0.21237426996231068,0.6637335907790708,-0.183552082744427,0.6885541880230088,-0.1776151289232075,0.7141572912785614,-0.1940017193555831
0.016201927846882166,-0.2052569091320037,0.41025098564958123,-0.19626291841268528,0.6799915999580923,-0.14402388315647838,0.7028379873673849,-0.135380786843598,0.7316980713989547,-0.14026661217212671
0.013202988720890454,-0.2052221074700354,0.40000985054303845,-0.1962004080414771,0.6745726150709872,-0.1421007551252842,0.7066453903299706,-0.1327136792242527,0.7559789536497307,-0.1361092589795588
0.013355699304943161,-0.2045292258262634,0.35106989843749653,-0.2052503786981105,0.5459521294262203,-0.1754480004310608,0.5645546664041162,-0.1677437731996179,0.5956326937787765,-0.1881658807396887
0.02699231949906875,-0.2019980400800704,0.17692601096628985,-0.2166884653270244,0.40373725681551437,-0.20939033851027491,0.432843056358759,-0.2058129962533713,0.496494001506291,-0.2442251853644847
0.03492549345298994,-0.2013055235147476,0.11368398675143608,-0.2168957404792308,0.31485911014855716,-0.2146745566278696,0.33675041772839615,-0.21167019568383688,0.38784750501345566,-0.2480270490050315
0.03597824231365273,-0.2016743421554565,0.020458342141361753,-0.2135665044188499,0.16621226285171792,-0.2013495806604624,0.1817473771731442,-0.19848806597292418,0.22037212116736654,-0.2443474233150482
0.04137525341664344,-0.2061218991875648,0.054747236924832146,-0.19718671590089792,0.043804894605671725,-0.194551636930555,0.04849286536445307,-0.1945174005813896,0.0460982316864677,-0.24902068078517908
0.05011310231386586,-0.20641063153743738,0.08987118024576665,-0.1885905712842941,0.12745421133681678,-0.18894146033562723,0.13910846900067084,-0.1900187551509588,0.14547214949829737,-0.2392486855387687
0.05811803488620873,-0.20611201226711268,0.1700590683543519,-0.1870790496468543,0.33951573902242543,-0.1835392229259015,0.36571846448078826,-0.18400045344606042,0.40903301035025946,-0.2369512319564818
0.05802281102221018,-0.2059105485677718,0.18211112095746615,-0.1864783689379692,0.45976978833857113,-0.1793301012367011,0.49909256296394483,-0.17902373615652328,0.5639803390768968,-0.2263499274849891
0.05811464770654601,-0.2058459445834159,0.2050436197455486,-0.1857279017567634,0.5705561923518236,-0.17726822663098568,0.6201002176104552,-0.17549150367267433,0.6915582201063697,-0.21667897701263422
0.051619502485248575,-0.2069040462374686,0.17650251678321685,-0.2069219574332236,0.5187701366780816,-0.21762148290872557,0.5669898749013814,-0.2139115631580352,0.6458534262285495,-0.2461976185441016
0.05227958724727347,-0.20689247548580159,0.19603124258184948,-0.194299854338169,0.603928475295538,-0.1880591548979281,0.6587708108012476,-0.1830759942531584,0.7493026241151882,-0.21397450566291798
0.05303913284809568,-0.2063878104090689,0.22428629312248927,-0.2039043828845023,0.6156980288914434,-0.2064347229897975,0.6675452762093966,-0.20337570086121548,0.7495275117889098,-0.2321120649576186
0.057598523449459385,-0.206010416150093,0.22988419981225955,-0.2418775781989097,0.5975964018235356,-0.2967041619122028,0.648397276580838,-0.2973691299557685,0.7349907993615763,-0.3339240252971649
0.061825612169633504,-0.2060964107513426,0.20799819896378888,-0.2606089264154434,0.5930810182241829,-0.325232695788145,0.6421382626126512,-0.32682003825902933,0.7468354177940514,-0.3653124570846557
0.06179689278490199,-0.2077394425868987,0.17794406711699842,-0.2570550143718718,0.48869640315160046,-0.2867232970893382,0.5292286984797494,-0.2835320420563221,0.6091129503591772,-0.2998618632555007
0.05722124561725426,-0.2126828879117964,0.06424660341414923,-0.2446109429001807,0.41771083378527685,-0.2466177120804785,0.4381441426946877,-0.2396609485149383,0.488537839874044,-0.25226392596960057
0.04829763894577199,-0.2158014997839927,0.06825076491658986,-0.23304576426744458,0.14581615204482953,-0.2284369766712188,0.16529480374078417,-0.2208482120186089,0.17116715537745472,-0.225315012037754
0.049588415685173054,-0.2156122177839278,0.0642445043135581,-0.2173344418406486,0.14472919240099336,-0.18292608484625822,0.1659396481433931,-0.1746134981513024,0.1757017705202804,-0.1888931561261416
0.0474935187204755,-0.2154278829693794,0.09817256887232718,-0.2182636111974716,0.06960394984326722,-0.17052621766924858,0.07105656477841037,-0.1557950004935265,0.056020905878788024,-0.1692923647351563
0.022221435850792944,-0.2188029959797859,0.19745914752829405,-0.2346161678433417,0.12555383341175483,-0.2247141674160957,0.10851147823373117,-0.212278414517641,0.0525109758163235,-0.1945944800972937
0.009255969416936446,-0.2200695127248763,0.2577947827919273,-0.24754518270492548,0.24106200143719014,-0.2423918284475802,0.228187759290492,-0.2313180416822432,0.19234280776901347,-0.2152474597096443
0.010150716348132392,-0.2199952900409697,0.2702318795886903,-0.2519342526793479,0.3295992945808941,-0.2582128718495368,0.3261178553211905,-0.2491451129317283,0.3082075759645956,-0.2476784363389015
0.011280540545619847,-0.2162989079952239,0.25813231128606823,-0.2555877566337584,0.41210142909971614,-0.271440926939249,0.42110378946070465,-0.2662477679550647,0.41908646819727446,-0.2819515094161033
0.01337098340791152,-0.21210516989231099,0.26285662336187043,-0.2501876875758171,0.4779245205011853,-0.2846281230449675,0.4939558262046565,-0.2804476395249366,0.49746518125182737,-0.3029062971472739
0.013777405521025708,-0.2089757248759269,0.2802794777240914,-0.2480844035744666,0.5243736621489248,-0.2851142995059489,0.5435988545538923,-0.2825629003345966,0.5524105832581289,-0.3117516934871672
0.01756677274158999,-0.2068100124597549,0.2853283233763325,-0.2471005916595458,0.5413535114128528,-0.295114155858755,0.5622973905023257,-0.29568972438573826,0.5741498254617978,-0.3280312120914458
0.018076745967329555,-0.2052498236298561,0.29062436691829924,-0.2423027679324149,0.5385805068446035,-0.2768860682845114,0.5590493401341736,-0.2759507708251476,0.5706694362496644,-0.3019324541091918
0.018582220211348126,-0.20392771810293192,0.2952695504268122,-0.2352119982242584,0.5429193205413875,-0.26275735348463053,0.5635532992441823,-0.2615504153072833,0.5786403036260729,-0.286387339234352
0.020102851178383473,-0.2038414180278777,0.2851809435924789,-0.2312660738825797,0.5393466104691474,-0.2590742893517016,0.5583325622516653,-0.2578698545694351,0.574177429163193,-0.28664620220661163
0.024787407176951146,-0.2017109692096709,0.24560700504922708,-0.2266602516174315,0.48774832308304616,-0.24429545924067492,0.5073649010042045,-0.2424331195652484,0.527073323156554,-0.2743236422538756
0.03099748024597837,-0.2018550857901572,0.13843801615956866,-0.2202092558145522,0.09253078541354716,-0.2218927182257175,0.0776151201349141,-0.2169785499572753,0.03993616807109802,-0.23621182143688202
0.0331059651654399,-0.201341688632965,0.12323917028939207,-0.21292749047279347,0.2618336917027136,-0.2052835798822343,0.2725227482452723,-0.2003034583758562,0.25717271670261327,-0.2224487662315368
0.03319615741635796,-0.2032836452126502,0.11101420708592287,-0.21158156543970102,0.2788792552036375,-0.2047442216426134,0.29248466136170187,-0.20047203358262772,0.3105445641255392,-0.2228774726390838
0.03070319433926985,-0.204393021762371,0.10441457389828201,-0.2113669514656066,0.2787320138038106,-0.20510715618729589,0.2963979285454736,-0.2021612646058202,0.3241725203963534,-0.23983920738101
0.02040148884888992,-0.20480294525623322,0.10303925281836158,-0.207863550633192,0.24539150645953547,-0.2142375595867634,0.25646138712824496,-0.21410252153873452,0.28430070981870387,-0.2534735295921564
0.0063608689141015,-0.20533457398414612,0.10934479496906786,-0.20811962150037278,0.18958017274206918,-0.218411535024643,0.1903647916282815,-0.21810798719525343,0.21457060713015166,-0.25671982951462263
0.006547936811309183,-0.20640677213668812,0.09908874023928808,-0.2103259656578301,0.15666177294705458,-0.21968082338571548,0.15564704756198453,-0.2195489220321179,0.1765874546995228,-0.2646046821027994
0.01024101307234821,-0.2075343951582908,0.09228578946853948,-0.21124850213527668,0.09678889279781859,-0.2212796956300736,0.09011234913592324,-0.2205787375569343,0.10438944524304582,-0.26270430721342547
0.012863305929136955,-0.2087404653429984,0.08957099729709724,-0.21258682385087,0.0749116324230153,-0.22425575181841859,0.06646242479323802,-0.22320250421762472,0.0804525834422952,-0.2626006957143544
0.014642052745383896,-0.21009019762277592,0.07932306364202539,-0.2139186300337314,0.06799043272306277,-0.22721206396818167,0.060541280867829624,-0.2260703667998314,0.07794815103982515,-0.26536771282553673
0.0160023500142324,-0.2107905894517897,0.07879704272931992,-0.2143331579864024,0.06874359228424752,-0.22773128747940058,0.06051302502599177,-0.2262707240879536,0.07359651528465735,-0.2638535480946302
0.016495618495584192,-0.2125519141554831,0.07446439057539102,-0.2146194502711295,0.06477816082287047,-0.22756519541144368,0.05623358078478119,-0.22589954361319542,0.0696813312508394,-0.2628349363803862
0.016767322202574857,-0.21368168294429768,0.07786572442799508,-0.2165465988218783,0.06207401177883277,-0.2296246588230133,0.054394465242279845,-0.22798307985067373,0.06622389420710761,-0.26339617371559143
0.016340680546052234,-0.2137096524238585,0.08169500314093117,-0.2131479773670434,0.06072026566967321,-0.2240483574569226,0.05482980118598134,-0.2224963754415513,0.06921316500151219,-0.2545692799612879
0.015841999133477336,-0.2139684557914733,0.07869169113781399,-0.2134050019085407,0.05878900698786141,-0.22464598342776299,0.05235491942376317,-0.2230559512972832,0.060791402766952884,-0.2473911819979548
0.008969220152692216,-0.2140492945909499,0.07451401455107973,-0.20482219383120528,0.06264952571857928,-0.205447793006897,0.054681484941597316,-0.2016811519861222,0.06392406552822426,-0.2235963381826877
0.00047990702053905506,-0.21424033492803568,0.05974636718319413,-0.2005777843296527,0.05974158966558548,-0.2052206704393029,0.050900572306618146,-0.20198035426437858,0.05552813522568679,-0.22790148109197608
0.006458552299430663,-0.2148682922124862,0.04433752236628532,-0.19999405369162548,0.05127507525966015,-0.20552707556635139,0.04303853831270149,-0.2022224059328437,0.04645183071918216,-0.2285944148898124
0.012265093448681477,-0.21461597830057128,0.03469860977055379,-0.1986960284411906,0.04514145912889166,-0.2017270140349865,0.03774588722918236,-0.19819433614611628,0.03955705653508636,-0.2259308770298957
0.015973636969288527,-0.2137128934264182,0.028106859720723035,-0.1911469250917433,0.04232816104414935,-0.17528138309717178,0.03578071390307189,-0.1693422235548496,0.036451528619980314,-0.1887222826480865
0.018861269513122215,-0.2127296775579452,0.02560707174600507,-0.1853980850428342,0.04121728905759986,-0.1648626551032067,0.03508165586109685,-0.15858474373817438,0.03619555392951395,-0.1742493152269161
0.022190324121146868,-0.2124884128570556,0.027325731509403282,-0.1849467400461435,0.04039092219329042,-0.1716425120830536,0.03424808354138903,-0.1663090139627457,0.03491689757444301,-0.1835005242610349
0.026153413909525768,-0.2118038907647132,0.024175107997375885,-0.1829105857759714,0.03991771178072319,-0.17035770416259768,0.03420496226902802,-0.16532052308321,0.035829269176251864,-0.1845924640074373
0.027246116414517036,-0.2114512622356414,0.025430844567110984,-0.183578623458743,0.04048632535619591,-0.1727923452854157,0.03464820003829575,-0.16796178370714188,0.035903560576028976,-0.18917663022875789
0.028144137834450886,-0.2112801000475882,0.026114388870536735,-0.1841958723962306,0.04039588741956549,-0.17491915076971062,0.03468226422245957,-0.170402504503727,0.03621978593434282,-0.1932555213570595
0.02869692768881754,-0.2112637385725974,0.027140476455407146,-0.1849849205464123,0.04329104825012373,-0.17428926378488538,0.03766934689616462,-0.1696197614073754,0.038431871067318865,-0.19476019777357578
0.029696411295205474,-0.21120071411132801,0.027166125206206114,-0.1858491618186235,0.04298642770982756,-0.1768801212310791,0.03752746306601053,-0.17306687682867058,0.03889407501069379,-0.2025486498605459
0.03009157297718458,-0.21123294532299042,0.02769988074752298,-0.18802335485816002,0.043444321046783516,-0.1831305101513862,0.03793451128739986,-0.17981243133544927,0.03877435170652718,-0.2104108445346355
